"GeneID","MeanExpression","Variance"
"1552915_at",8.86071428571429,28.6706216931217
"1552917_at",23.0964285714286,95.3788756613757
"1552919_at",2.975,8.74194444444444
"1552921_a_at",25.95,372.149259259259
"1552922_at",1.91428571428571,4.26201058201058
"1552923_a_at",11.0785714285714,111.037301587302
"1552924_a_at",21.4,485.352592592593
"1552925_at",3.47142857142857,13.5413756613757
"1552927_at",32.4321428571429,354.514113756614
"1552928_s_at",23.7,433.617777777778
"1552929_at",3.45714285714286,9.14772486772487
"1552930_at",23.3178571428571,122.593373015873
"1552931_a_at",73.2,1635.86148148148
"1552932_at",5.09642857142857,20.8773941798942
"1552933_at",6,20.6059259259259
"1552935_at",14.2535714285714,52.5714682539683
"1552937_s_at",23.1607142857143,136.984695767196
"1552938_at",3.48214285714286,10.7807804232804
"1552939_at",4.57857142857143,7.98026455026455
"1552940_at",6.15,24.9085185185185
"1552942_at",28.9,83.6274074074074
"1552943_at",2.82142857142857,9.01952380952381
"1552944_a_at",11.7571428571429,106.361058201058
"1552946_at",5.4,37.9637037037037
"1552947_x_at",9.375,25.6286111111111
"1552948_at",4.06785714285714,30.4267063492063
"1552950_at",3.44285714285714,12.5973544973545
"1552952_at",5.25,11.9574074074074
"1552953_a_at",6.425,30.8293518518519
"1552954_at",7.425,42.4560185185185
"1552955_at",13.3714285714286,99.6539682539683
"1552957_at",8.06428571428571,22.8320105820106
"1552960_at",8.34642857142857,32.0055423280423
"1552961_at",6.62857142857143,24.6621164021164
"1552964_at",1.38928571428571,0.398029100529101
"1552965_a_at",3.39285714285714,9.26216931216931
"1552967_at",16.5785714285714,47.8365608465608
"1552969_a_at",8.175,66.1582407407407
"1552970_s_at",7.70357142857143,49.5173941798942
"1552971_at",4.14642857142857,13.7440608465608
"1552972_at",3.43928571428571,7.99876984126984
"1552973_at",4.825,17.6886111111111
"1552974_at",2.63928571428571,6.93358465608466
"1552975_x_at",5.75,20.1351851851852
"1552976_at",24.3142857142857,147.645714285714
"1552977_a_at",92.5535714285714,2029.79369047619
"1552978_a_at",65.1035714285714,1864.57072751323
"1552979_at",4.55,21.6203703703704
"1552980_at",10.0714285714286,32.8584126984127
"1552982_a_at",6.41071428571429,73.2402513227513
"1552985_at",9.91071428571429,49.2372883597884
"1552986_at",10.0142857142857,67.4842328042328
"1552987_a_at",2.48928571428571,6.92099206349206
"1552988_at",4.41785714285714,7.48522486772487
"1552990_at",0.964285714285714,0.215714285714286
"1552991_at",5.68571428571429,16.0760846560847
"1552993_at",1.25357142857143,2.0796164021164
"1552995_at",8.675,46.6760185185185
"1552997_a_at",3.98571428571429,12.1797883597884
"1552998_at",2.82142857142857,10.8973015873016
"1552999_a_at",4.41785714285714,22.1785582010582
"1553002_at",11.8785714285714,31.8358201058201
"1553003_at",10.2821428571429,34.7355952380952
"1553004_at",3.225,6.55527777777778
"1553006_at",4.03214285714286,31.536335978836
"1553007_a_at",5.475,23.1152777777778
"1553009_s_at",0.775,0.162685185185185
"1553011_at",11.7071428571429,99.9199470899471
"1553013_at",6.475,13.6967592592593
"1553015_a_at",36.8321428571429,917.811150793651
"1553016_at",12.8392857142857,41.203955026455
"1553019_at",4.11785714285714,16.7044841269841
"1553020_at",8.04642857142857,28.7210978835979
"1553021_s_at",9.52142857142857,101.13582010582
"1553022_at",3.38214285714286,11.6815211640212
"1553023_a_at",8.98214285714286,25.636335978836
"1553024_at",2.375,4.92342592592593
"1553025_at",6.55,24.2996296296296
"1553027_a_at",9.72142857142857,55.7113756613757
"1553028_at",4.80357142857143,18.9625793650794
"1553030_a_at",52.7535714285714,427.718875661376
"1553031_at",2.69642857142857,9.42702380952381
"1553032_at",2.14642857142857,4.9396164021164
"1553033_at",5.26785714285714,14.8992989417989
"1553034_at",25.7964285714286,210.578875661376
"1553036_at",2.95357142857143,23.9396164021164
"1553037_a_at",6.14285714285714,19.8136507936508
"1553039_a_at",2.95357142857143,3.06183862433862
"1553041_at",4.03214285714286,10.8000396825397
"1553042_a_at",12.7321428571429,69.4237433862434
"1553043_a_at",28.975,488.791574074074
"1553044_at",5.86428571428571,16.7171957671958
"1553045_at",4.1,8.78148148148148
"1553046_s_at",6.24285714285714,60.3210582010582
"1553047_at",21.1571428571429,82.4232804232804
"1553048_a_at",29.9071428571429,176.767354497354
"1553051_s_at",4.49285714285714,13.9229100529101
"1553052_at",4.57857142857143,12.2935978835979
"1553053_at",8.41785714285714,52.0170767195767
"1553055_a_at",11.4928571428571,88.085873015873
"1553057_at",6.975,21.7849074074074
"1553058_at",9.91785714285714,34.6200396825397
"1553059_at",4.57857142857143,14.3358201058201
"1553060_at",9.67142857142857,14.8228571428571
"1553061_at",1.85,5.41666666666667
"1553062_at",39.375,1114.15824074074
"1553063_at",15.825,48.7775
"1553064_at",10.0642857142857,70.339417989418
"1553066_at",3.94285714285714,8.1610582010582
"1553067_a_at",7.58928571428571,24.183955026455
"1553069_at",4.19285714285714,17.0355026455026
"1553070_a_at",6.85357142857143,34.2129497354497
"1553071_a_at",6.46071428571429,29.0083994708995
"1553072_at",3.16785714285714,8.17707671957672
"1553074_at",4.83571428571429,15.9779365079365
"1553075_a_at",2.63928571428571,4.00469576719577
